Target,TCGA_E2_A10E_01A_21R_A10J_07,TCGA_D8_A1JB_01A_11R_A13Q_07,TCGA_AR_A5QN_01A_12R_A28M_07,TCGA_LL_A50Y_01A_11R_A266_07,TCGA_B6_A0I5_01A_11R_A034_07,TCGA_D8_A141_01A_11R_A115_07,TCGA_E2_A14Q_01A_11R_A12D_07,TCGA_B6_A0I8_01A_11R_A034_07,TCGA_AC_A3HN_01A_11R_A213_07,TCGA_A2_A04V_01A_21R_A034_07,TCGA_A2_A1FW_01A_11R_A13Q_07,TCGA_C8_A12U_01A_11R_A115_07,TCGA_EW_A1PC_01B_11R_A21T_07,TCGA_5T_A9QA_01A_11R_A41B_07,TCGA_AN_A0AJ_01A_11R_A00Z_07,TCGA_A2_A04R_01A_41R_A109_07,TCGA_AR_A0TV_01A_21R_A084_07,TCGA_A8_A09R_01A_11R_A00Z_07,TCGA_E2_A1L7_01A_11R_A144_07,TCGA_BH_A42T_01A_11R_A24H_07
TMEM98,-13.755482619029868,-57.280148600309985,-12.680371842847062,66.87386438916761,-35.17372833100063,-23.312570304758623,-31.114245422387135,-31.17436870018713,-39.76065001462662,-35.78695219464508,-176.6601550409037,219.64925417301765,-100.21659719576766,-147.93408600368136,-25.06299521101343,-27.517540647395315,-61.90399713364145,-59.41425361823336,-39.367922130028425,-92.62008539766668
TMPRSS11E,149.61009950487218,45.749342763684055,21.908713151853444,8.827328012927728,-6.259528496428627,-0.5656217051193153,19.97555295094381,-17.966167600424853,1.5336004151078686,14.858206748263568,-7.5304224897723975,-3.819316051892121,18.120566556143856,156.6940915800773,25.504233087702602,25.765715518666216,26.402296613174332,31.78165546614672,19.610252841076264,79.59345912649971
TMSB10,-66.12554075315788,-87.69774965664455,-67.63777560798533,-92.77353870098119,-74.26100258880489,-54.855549693024805,-56.91621692963946,-68.4927252901717,-69.07144716815337,-71.42265254268985,-131.61379785368277,-131.92711698756665,-141.18397841996216,10.043788239899065,-71.0825189915693,-67.98129528178553,5.957714007461414,-77.28672558335305,-66.70479186677531,-93.41356850858548
TNC,100.4743277533363,99.2389859394826,111.36482244768476,191.36574220949254,81.80071841793571,152.1558650951695,128.0985523837522,110.55974275977967,118.72940183214695,107.25737198511877,77.32855723198077,150.47451406609795,100.64075675189655,239.4349837577808,111.64880616299948,109.06839645300109,120.202918621044,127.54714703954038,89.35227492872404,36.72027676337068
TNFAIP1,39.84439116651612,50.91302329753726,14.416717806934244,135.21349105871934,9.02047085676796,29.658160822036884,11.86626356667303,9.95384173282022,10.11982258367585,13.832053612314677,224.92157462401215,38.9542360833576,-81.8607751124614,66.76520877054467,13.213228306325455,15.090206026706507,33.565857092777776,23.950255932339275,-16.71273653186157,31.537253496393717
TNFAIP3,-10.213115093206074,102.8027722641095,8.528768732181593,97.0116822792068,19.16292592810151,91.47990504152274,2.380428255732993,-80.39721635011468,17.916325087496425,9.700556108009165,-17.620317030677707,39.76498767666247,21.746469322136537,62.882750531460424,1.6500765537918944,-15.74214506584481,4.211507962171437,18.339771788506276,-25.280757232928387,-106.27117144288776
TNFRSF10A,-93.57721852829113,-50.199972470636645,-54.22281656544197,178.32017144418674,-143.3896410080504,14.177887786044646,-56.99476226308258,-13.057378483764381,-19.384391399813158,-62.50736061702981,-165.30116566585764,-100.692744965693,-32.20563897837155,-166.56981307125696,-35.92579204000482,-33.66274411776042,-48.30943233480943,-44.96209980082018,-48.871152551448326,54.12139334326194
TNFRSF12A,-3.032570228092912,-143.45742751960682,5.678538113478744,-58.61237399178482,-20.229406495645293,-4.902669369263249,19.37919078359672,-2.5273039526910996,18.997973981211345,-8.8560814570629,-127.01344572919173,37.90575051325589,-21.783353301890823,30.731278464549384,-4.049079991323954,-3.9007640434511397,28.799385874351334,-2.1604711431307373,4.095860625828353,-53.09574179215621
TNFRSF17,-20.761730704420255,106.12806072254861,8.34340814622165,-58.746993256330846,11.333221038875498,47.36530723438744,23.111259115004522,8.82604252356368,20.26471697960796,-27.56252421724326,71.29754446931672,-5.374671949888102,77.26178337542663,118.73284117641032,-2.0237584998687193,11.825803447435135,-15.10804198862926,-1.1410876781568904,2.2355522363737883,39.64101851646481
TNFRSF1A,-23.0073317387241,-89.71284820973524,-31.44058189608397,-121.26738430581705,-66.04737247353482,24.309171852654952,-91.96248502016489,-18.338866889634637,7.736079464340219,-48.64562358327693,-207.37891083225168,80.84379202860585,7.877149399431577,-149.22707769072227,-44.83241154661392,-45.742530416989844,-6.679576950427759,-72.12797427246373,-48.663893801372325,-96.82581970933015
TNFRSF1B,-74.29147645983679,126.74670097740204,-5.494486180009951,-27.43191621163202,-9.252295051455977,93.46441635138956,-42.78846207338288,-34.55034024453708,30.762586160334774,-12.70453196136338,-158.45727391460508,-15.878560403319437,64.10990048945735,83.6731943016374,-18.889949575568043,-79.90616915347442,-38.29850545667254,2.0522817975888064,-23.881489414460134,-85.14097697364866
TNFRSF9,7.474494602382812,182.87028760071578,-5.338371871254645,30.399976977808514,16.751948407750685,151.978986355908,-11.815938044203143,-56.67029164850675,5.809952948561263,8.603771505205572,-102.5353813511212,-70.86214269338949,26.951662329433127,202.3735659359299,-19.859122554035107,-14.668960453536425,-36.838295027614386,58.430084637513595,-0.4783494057056341,53.729199464468394
TNFSF13B,53.0868313856244,118.38221480733421,42.015370763415255,67.48580492031331,47.035726432138254,87.7950883607966,31.98717475403828,10.007801450002807,42.625813408030304,40.23463689965269,54.75644967086514,39.62370760681293,96.80311139543534,91.71673937808735,-0.7640850369301573,38.85780007065459,34.49941718637799,53.47490726582097,22.020822344921942,73.92402142212399
TNFSF18,30.897850958973706,78.76372513652728,65.39177035796857,26.02959235268209,73.8107140468488,88.26432742654518,41.2446739819812,29.973874680571818,63.63398281419566,57.62936277307709,79.31069447717874,12.178911400895899,108.51745787548835,311.6506358527466,30.059149751857586,52.22533489483668,33.241988900210764,51.282213847215964,51.467739446991416,0.9901482929335317
TNFSF4,46.97490365858988,-1.5424482268317106,29.750676736895205,67.14943235303093,33.8191335204426,106.03699079269448,-2.8190208807371686,34.25005478885487,35.35745584425432,34.58579515921941,32.00422243019915,73.25448517360515,-18.236260166267616,185.13788829589288,-13.374121425481082,36.18219684864569,46.27665696844727,50.4253861623021,35.588484457533305,46.86202449644978
TNFSF8,14.26198583448754,82.53214472026714,9.185979712160199,61.06994048124615,8.668714730301355,55.80689551677241,46.57714132757851,11.751752992501547,14.704967061963732,19.739073321691667,73.06326011404425,49.213828123044514,86.96483258590288,26.2649402038548,10.165699172042403,-2.9015469961569385,1.415969265983132,24.10438879813476,-25.649735443347442,-7.106766274042136
TNIP3,92.79853580114371,137.86153493796533,93.10985016272105,83.2691148933452,66.09086558412744,168.67177491967104,100.1026573334474,80.21559777022857,101.99768151322954,87.32787645394575,62.92155418888372,46.44698150951103,151.52239004225675,162.85651305863672,75.05406773187033,48.78885609210774,74.0764412846156,117.38283601947259,95.76895986226897,135.387640934314
TNK2,-1.9910234259390442,-101.90028886618228,-5.351276538249474,-68.34883160522945,1.1483660464100351,-27.259777770240547,-25.444666978712505,-8.161396107163158,25.190422577736367,-3.6936131314292804,-44.104326298524015,106.54637196639709,11.72550831031409,-45.58468698686968,5.435884297790679,-8.03389598799973,-16.921061754953946,-11.476542685847944,-10.810882251737933,-58.52856608034292
TNKS2,30.716925556355207,84.09490129974887,2.173589781343319,-24.341597040588844,0.5785232685066943,41.50296815473517,17.241872524846002,-2.091215565269506,-1.789897755389775,7.756771397772328,88.22236057440321,6.046607999044119,-24.489194867635753,59.54690529579553,-5.078497932164364,-24.198807267199946,19.68926419164569,5.21283016461071,5.251107016943722,41.99963057485097
TNMD,33.11186839550064,-35.15591163422419,9.053949918324706,-5.770519140291885,30.22903263477867,24.18977999079356,2.9397105943115407,-17.30701226257552,31.905741033961508,4.381030880762303,88.18770618527536,57.23961421866919,33.09511928333408,85.78261146758464,9.86613402453971,10.026387307839117,21.409289911510935,1.6889576914352311,7.872794749903947,-43.58620141683049
TNN,79.94572484795563,119.01946203587903,88.02779930227697,68.20512123511479,83.02359825360556,110.07602114276952,103.2376463681586,86.32567315735605,81.30337897962133,86.85566044006568,134.6928019407415,100.16343512724531,106.05350571757103,129.93149247570116,86.41005581427312,86.80452366579388,73.02949267213066,85.61518420042597,85.79345306956648,88.7112982306834
TNNC1,-79.93694500839067,-47.49925381268038,-33.17826675939636,-177.26916986494197,-13.16122881142901,-116.40607195864298,-53.802930548321825,-53.82945647140532,-41.993554940652274,-47.096824492164764,-18.436399375565692,-63.43181308333838,-31.76032448820357,-186.61833335760707,-22.88705326422334,-43.63356578635108,-72.08508027646972,-72.30775616802202,-35.678336973458364,-38.71422430136872
TNNC2,-28.764451279361616,-91.83465889962281,-15.308958490133511,-45.40781764938139,-21.61644881972483,-39.108366406026164,-33.004242894818276,-19.56376893045292,-13.180406248258329,-16.80244299208917,-60.73528434509207,-10.870796908537724,-43.32880973380971,-33.08817325994444,-10.53316767958627,-14.435885475709235,-16.934293685153616,31.977644219859467,-12.903186187752425,-26.098151241433914
TNNI3K,3.8683807123803886,3.6998846679583237,-1.267797934092685,-139.90571039469995,-13.474607879023027,-41.70597653657822,5.7092795879753675,6.621858210372076,6.254333277347558,33.3155948671558,-48.232312680317555,-28.61049891670024,77.92501032467553,105.27115524735962,17.596567282622093,19.670993025189055,31.67497972061621,44.44198114205392,17.842022206580108,13.53109686846086
TNNT1,-33.286919851333295,-137.25465777871838,-37.7250913913612,-55.95013821132968,-52.701463300017075,-83.89378129184229,6.388316716209484,-48.94846531272867,-52.50231606192079,-35.8870595394206,-103.46072535392418,-24.414416758616063,-51.22193394335304,-87.15836520026095,-24.1923012120212,-43.65219793009561,-56.4847408694848,-35.09797252148153,-47.942550191801615,-72.31036534536403
TNNT2,60.02996267316603,69.79370630074983,48.597208698245474,213.3725548247138,13.876785514873134,-33.81986326617365,14.687907078250609,16.19272073622465,14.442125748196196,-20.248780062594268,-75.41666368867706,32.918080188899665,-78.72101711519285,1.202384405841097,15.670954296691384,7.041290979777035,65.83657438137261,48.97117522631633,14.93366324794097,-202.54549859402113
TNPO1,119.31668977455737,129.871252474885,104.31672060289442,125.7573578257602,107.32622974220304,130.2792364577766,116.12249031494171,107.05247688361811,109.29279803942997,106.69338486756057,135.53561215942494,111.71642727236812,102.69344341324536,160.05600843905668,73.48337998664205,101.44732143139042,113.2524348431059,102.6106736453057,111.04413541924292,128.34663561649114
TNPO2,-46.223706680277544,-72.07592600420729,37.528864179185824,82.50795698118061,23.59047740947716,61.57128262419795,-5.514669058954277,1.6470254259952442,60.85256975685647,34.94131626225568,17.791784905704876,53.19660671407271,150.72580128166837,73.44022038499556,45.2088681220239,33.763869722358365,-9.619038238481968,60.48670579081139,8.520933256711766,-61.450555819216035
TNPO3,4.834738972177746,54.42161582389634,-27.128355108763547,140.69963315875196,-69.64730202708085,14.79607455893251,9.705490000890467,-40.91354275670523,-34.14869708120902,-13.486140486680792,-124.79712014358672,-82.3993333539206,-26.098932719658325,107.36656930561088,-20.662646316585633,-15.71623870425247,-105.62436060088383,-0.5349479395300949,-23.094056660319414,124.47749930770595
TNR,-10.231279683325422,0.33137928023672947,-12.790318098846477,-4.954064948175578,-15.046589179704709,-0.7793075740516735,-4.564551111175785,-10.568311397326067,-14.675969653789977,-9.295552132892126,-11.279782065269604,24.781875039729897,20.659495705987258,95.45508920297348,-11.963200012088398,-12.929218406597556,-3.593851060966156,-97.39703895718935,-17.68122840488678,-6.721479523417599
TNRC6A,15.20185207052705,6.903296419385516,-0.33913342681395564,110.0165158781601,7.247603008807888,33.83448606507893,30.070177403791327,-6.253164628211546,0.25955134523209766,0.7758982225777822,61.804355609612614,-36.1674635123574,56.87921271793183,115.50354846028551,-1.2741269119062806,2.2204853219876535,-98.49093661240384,6.390637043878984,-28.027783737890285,33.30236869243911
TNRC6B,116.68772666364467,103.68331860589751,11.31533251124363,112.95719578351114,60.525832914506886,135.4127121945482,48.95231775125207,63.79314522736737,50.930938622647474,56.31304726256501,167.93577885948028,91.0053902342339,100.769979669329,-93.33834152748555,61.850837649441914,41.03995066881685,-124.1858809574868,72.380387565508,60.31861137898157,255.87755165726557
TNRC6C,-22.431591517354896,63.43708757647658,1.5179915039299727,25.923176122357855,4.7025106278449424,0.6072763875927878,11.516501306044354,-59.9403734066561,1.1721728114893386,5.8005304213610644,90.76558797838973,-42.867301214788405,52.98136190486768,78.46850325413166,-21.918921971989768,-0.8275900730759664,19.80731609509365,10.13493141539044,2.088754007614151,31.06577584928988
TNS1,139.39033152504518,172.47263079294262,104.76591233514577,177.2193463424012,133.2225606814451,159.09277160782207,146.09391382181462,132.12844936646292,100.68418728254295,134.38307041443164,135.30941955399834,143.43950846149014,169.83593146553505,195.94975671453142,123.40758969508751,130.08684323857855,137.63704891541136,135.20695736574388,129.27077316180532,93.03766257614566
TNS2,47.277380115253706,35.96883177952935,24.227328756416927,-140.6036788256347,2.891661701648774,71.93990717511657,55.50202091176877,28.08503822998893,48.71805732898913,30.283093259957084,27.320984726664758,86.27224413624562,100.32746949176064,98.35111454611291,-3.305029814472075,26.074918534607082,38.67837431937096,8.028382569390766,20.42980308672121,19.930761275069433
TOLLIP,31.703706983996838,-25.476331375678118,16.698952888520807,-290.2038798692911,-26.526743642734367,-14.571957014612382,-7.389928664421039,6.738601910901346,22.743561698513666,-3.6485804523391394,98.8933317384388,9.670056186321442,9.75145061739352,-3.5876201101630736,8.771289522632337,-3.599883150637993,44.29460153264627,29.141888236024535,1.6065262718338413,42.199726301680926
TOM1,-30.301823671554676,-85.50441838970329,-25.72228707333515,-70.41009043137156,-32.786752877761025,-26.087490257897898,-45.81239621086349,-11.782406278728619,-14.301705913959943,-19.193093742478517,-67.16069593404565,-8.759024650694904,-23.931910610321047,-96.08272693726634,-5.375507185296964,-14.416177573288142,-10.339908027569184,-28.82732356035363,-19.562292448816066,-26.94741222949481
TOMM22,-73.99697773067585,-109.98902849250375,-66.92655394930105,-102.6212734753098,-79.99333326265062,-89.47703675705793,-100.00952780192183,-75.9243952286979,-76.3499566620252,-81.0034231060316,-104.39090313930743,-91.27147459586158,-89.04320203078667,-120.48154447116525,-75.85561821606763,-77.38030001238477,-73.9534973181755,-76.33862570233948,-81.9268979052319,-77.10983194021705
TOMM34,-14.996767827374747,-9.935183589179367,-18.522563708276508,-55.863754674787366,-66.87831233070747,-66.07192236517999,-62.751246152835016,-23.711318659708848,-39.63310174166638,-34.301016871537556,-49.837300286597134,-62.81962631530247,-75.51150786868749,-157.9872192888717,-35.12269491386603,-32.49821834994501,-40.279963437957846,-47.87550728417116,-12.904604821175136,-10.691818285355732
TOP2B,112.72274417705358,133.77078237772955,101.90977490992755,113.91688319799174,87.49825809617272,99.30180658551957,136.67071493659117,99.20119517634615,98.83473397026222,104.53916856421195,138.33399040431271,124.77776275424303,136.2914169468508,102.71057880171185,103.55568558629906,103.06818846060597,102.53030542330774,108.04120866665149,95.63582064629823,118.36316217989597
TOP3B,-27.12796248830447,-261.6213103022737,-35.11858937070678,149.77626217294494,52.42789754781659,-13.195183787028649,-87.21959270464508,-9.299481841239194,19.051653109658176,-42.148113611458164,2.2441430224903764,-47.423580722154966,-72.72377680336733,-143.985287990838,-23.37849123697983,-27.017908866843534,-47.907135527575186,-43.14134157940552,-43.38176599458169,-23.195426938426998
TOX3,-141.72265919126858,-5.926648735482944,-4.410580893240769,92.67509585351058,-2.5181797531636687,-73.46975372419487,17.408727829489425,7.357092519766988,-95.21886837430444,-26.16397806041314,10.4326629138317,14.536291398254514,-39.46945204834417,-124.03699500521817,-13.143622398031772,-16.522394581206353,-78.51547622817785,-59.901607065169095,-32.363983899913016,65.83478380195095
TOX4,53.2585929438182,39.61402920348959,5.5345097825218526,27.008650524194998,97.77781853720943,35.04490315195217,-8.220138666372076,47.032062135731074,-8.022674007032785,-0.8541955657167195,-39.824057773099575,-135.96187999500353,-63.62516002513214,10.474653154279277,16.707869455756715,18.770120415866565,-35.53985444558195,74.82977969472229,24.86937431262133,336.56104599572615
TP53AIP1,23.976183771563687,226.72884856281766,98.9732413285574,167.39316724796467,32.47079980546013,34.487661338392776,137.33947651767318,62.073506562539876,69.61851205259029,66.37739765325618,36.20932548519844,144.55032262813083,94.7901067161539,-164.39395837461578,71.94557632211522,75.57112065153605,26.34339948735744,-20.185106590529124,67.24654986156051,242.25100423969687
TP53BP1,71.78211177012702,71.7382199961116,42.367322254184735,91.88012353137692,31.415159647298367,71.37473138909844,68.92250599598069,42.29925468860636,46.96896632664694,39.95211277297674,135.83314801268264,66.38755051623122,66.32438908657113,44.022082158902286,46.06433618546486,42.09567207667956,49.41402457042291,19.133128419625358,46.5181984000175,102.0441268504436
TP53I3,-54.41462293839059,-113.24142457186547,-36.10285824007888,-99.7067250727731,-57.705576042009795,-30.199234758398863,-55.30461459935465,-57.66240685018811,-48.311047165616216,-47.830863799153505,-134.7818345455654,2.22559545394076,-54.71420001048717,-199.56081947029332,-42.45368925961365,-41.98060241974044,2.4740433376469717,-64.35863493439155,-58.775195829334244,-62.85614938635982
TP53INP2,-1.3887168790161173,-71.76237957855747,-43.30333991257924,-40.09404185071994,-53.00679864746902,-50.94658757460206,52.507050890974206,-19.189524485776417,-16.345454605550106,-46.80540015504446,-184.18204225467514,-27.3166964015572,-147.41887040914875,44.360183951428276,-27.592435303533165,-37.88799884286943,-82.55925071770025,13.330373682464382,-30.060493898183324,-0.47271532655860327
TP63,73.05713645472382,133.7808483298271,67.33423812079585,91.55677453639784,36.991026136077544,72.4269043640511,77.50427264012859,67.58981613668342,65.89805433099437,70.29988834336078,97.77169848517325,85.48235114470567,86.9324456678192,109.25952955977229,58.55855000609824,66.00652385517748,61.00920490969685,62.387180341978016,65.62259665819641,88.68433176918094
TP73,-31.09681323472149,-120.43584614191673,-11.027754297326009,-9.933128688653419,-0.27449025752520395,-76.4514535021279,12.83465383967711,-27.763740020345757,1.1040978267867052,-14.639378310679707,48.87467593427344,16.700004584350605,-95.32482012753519,83.30245398998439,-7.2958634039846375,-7.409933307769295,-29.340846329912704,-11.24961867548533,24.939165840436957,-23.456050292219015
TPD52,11.244375250380909,104.73583386816406,27.949825085506397,232.02577373886783,44.42818257338793,-32.20412447630703,-2.291955453048546,35.929237701717994,-14.657499165351137,27.499930906590304,35.407895143060294,-107.24729302526917,-7.573251810387483,-56.214849470627435,30.637779703942748,50.53115532567897,33.3687456756764,58.54587854101185,32.96042224480552,34.956099315327506
TPD52L1,84.13911392545558,23.882473682890932,64.11588872845094,-43.07768644385358,30.790992075397213,99.27518573707636,83.345263850764,80.62543697696941,126.78936064600923,53.610083917565404,-157.906160774894,-21.341972956954578,68.0427218537809,125.30753171394328,69.5055999871341,87.40971700747414,16.21293180853765,9.326847133873377,53.168548253347325,17.017660533766907
TPD52L2,-90.02898949621334,-42.26967470730485,-45.64857320965905,-7.144269446875612,-73.43946447008679,-69.2983152932822,-77.79644365931627,46.73411349405623,-49.54325460592283,-42.85955855275897,-34.55429940343216,-68.05814907987852,-36.090683354695706,-183.8838191231393,-31.168746892078573,-44.33456909599543,-35.07029591089844,-68.36982093373265,-51.7013759961962,-38.71206407083748
TPI1,-44.04508139069449,-103.90675607325176,-30.783897968791003,-65.6622836686885,-37.907269216491024,-61.523369141295966,-53.38837396304298,-40.62397001488845,-36.70550014558705,-40.20946006205571,-65.22613663918176,-54.93300959208591,-58.37191598275512,-69.43363288444876,0.7409503122262793,-42.73879198975138,-41.82155454658254,-22.13702477256091,-36.013596858145974,-65.47723609888466
TPO,63.26503829468258,60.685566119200594,22.068388440404277,65.67901808149635,47.38244545711818,22.17259793528619,44.39563521816228,47.377319311119294,50.22468293261125,47.753429210459764,136.63562809541062,71.0608060414321,98.67747232635197,31.608280028496825,33.47437339344854,44.53088724997262,52.12504269445513,48.46809693818057,-5.101006417133449,52.55898864812339
TPR,16.515203493485906,-47.941284262932925,-20.37335675337979,121.34138186089223,-5.301157611712964,41.443550159723046,-25.25342677989957,-21.937554858292994,-1.4975695555262418,-34.547119750123,-29.246789420592084,47.15870195013222,-96.25440939930314,-120.38788578991712,-14.713637436104078,-18.637137290988885,-8.42133988878702,-10.802133531345243,-34.242816730262405,35.71622081976796
TPSD1,-138.16731121107318,82.96698369286675,-54.186050541672124,-100.22282689017304,-27.574331030465853,14.231991575354021,-58.472920001143976,-48.90576010592193,2.6882192946464105,-36.94535598128412,-42.44791917589677,-109.97482098205917,-1.2438178362522256,19.04110181645771,-29.281997076097124,-44.443496543638545,-41.84947926021252,-53.6689182936223,-43.1779075260125,-69.43512097283948
TPSG1,-14.926699350369296,-25.543229774922516,-33.245562301555985,-33.73814586339589,21.47058056512852,-85.16238834123128,-9.246927975630454,1.1512402854580448,-43.55278185815879,-12.328919736024922,-132.36517226630446,-28.729695804637963,29.32924079967303,-210.1659248410808,-13.794296807498176,-41.99305245462533,-56.957305764953205,-33.47674942995409,-21.132307614191436,-64.9345767065425
TPX2,-27.353546349518208,-144.14580785797008,0.3181220804628335,124.9901064673435,22.166421528111513,-64.8987956860794,-20.089745651300266,-16.551770137431593,-22.45094851447924,-11.483018553160266,55.99885459218163,-50.06288496935045,-84.96401666216522,-30.99994670313693,6.961097392778896,-2.5692904842836963,-24.941548782947,-16.165922689959064,5.200145993499314,-40.96334054684952
TRADD,-35.81101297929472,-36.51279207409446,-32.299093532353,-66.21019859861333,-31.63956100969979,-47.614289528279265,-54.266858221608025,-30.141408638593038,-31.4541740730211,-32.90004208627859,-69.8843199776489,-73.79928453775014,-52.11529727332886,-91.11548615243672,-25.975031253313244,-36.852861650743165,-24.32031703634046,-42.79544189420998,-30.85069025555835,-68.61110524640425
TRAF1,39.36861330943527,248.701660012488,39.54574509624101,8.523635614154172,30.57425887363803,240.66061863443426,37.60920917660475,25.80879066176122,67.57731322790856,52.22350528860062,-94.45942184898506,41.26195165449319,169.5608959725445,147.24977853719116,51.68548763421863,16.297445949021217,16.051420483903318,59.47381708256498,42.71438680653975,61.62080054772651
TRAF3IP2,134.75803161956983,-139.9915228907587,45.98014623351049,-56.68320245525314,35.97417222759705,-81.06553720492468,131.1340042835309,50.301209782614855,-14.003181063883764,40.21335531469396,-105.75348162446429,-224.6563151792137,179.42686037184382,229.45103059082402,26.936700023569035,20.524449058986153,96.28620545743209,-6.983279892689703,29.31642541901317,-29.696387838515292
TRAF3IP3,73.32248824137754,231.14828153933146,73.7169661505169,47.80199629559682,107.53719215033591,208.7017835586163,54.70006584439709,24.931371548921902,95.58769005129959,79.61318953399014,45.45896525761301,44.80557160046121,159.92819004990855,203.74223844425407,63.830934764811104,68.17304226933625,52.9994865548273,93.55242249758508,67.56022210885949,71.0275725127028
TRAF4,-40.37090387080342,-77.99275206200271,-43.622544970611884,-75.05065105813541,-53.39200757271842,-117.97067560603872,-111.32564980846414,-44.8398548215545,-66.64389132255404,-54.269950130782505,258.1545007768127,-56.15300703253246,-87.1310159962393,-148.4254341344719,-46.54827014599414,-57.880050747321654,-15.082415197110086,-40.947617541970324,-43.48827711421514,-119.16162853632619
TRAF5,121.52772879629856,-22.08962295373248,48.927439447766396,-85.59867788953636,83.23391050062037,94.66845898433401,8.94727092698577,57.63677381859806,69.3879803656889,18.393539147444287,-169.48943947330562,74.78843476136642,-9.761537091398523,165.09765901772246,39.30937518545111,41.2116227280851,61.54822529116903,82.65115252576163,37.06211606485399,-37.99256876149002
TRAK2,-30.401778063453875,-4.982549694219758,-45.28239839623717,-8.403038653986286,-17.599257803689767,-86.0963266010133,-6.371576978179463,-48.14014683206724,-38.83528045672806,-42.28234852409792,5.196336012660586,-255.6043542996244,-12.820053503127395,59.99197953421524,-51.44918333701928,-63.004593225475,-34.66734668630139,-38.43056368439792,-42.65381647896204,16.34120877566907
TRAM1,-26.18078503697803,106.42926690911368,-1.2144496204911106,118.37675462468002,-6.069749584760167,-6.146301253588952,-12.659676947939627,-50.980716240340655,-8.307383004065272,-23.435970964996283,20.522311158189286,47.44635315046024,-45.622307162834815,12.91627543062771,-26.54157271645389,-2.7676023161764824,-97.28266517845468,-17.316441869320276,-4.528239477839449,176.49189475939212
TRAM2,13.105065856895855,40.24344857138793,11.011478091802203,83.59849870786499,23.482432697140574,90.28492126406846,-28.274722668172043,-26.142239960159916,31.511102630968693,15.769120789884045,88.6588535512712,24.91325436667027,-38.487622288458844,62.68937263706843,4.404526032733015,4.474844277566894,33.37657101029615,19.816399577304527,15.021432478716237,60.96714180877683
TRAPPC13,22.597026625394264,-27.331207101853614,-1.290211130919594,6.86433043431647,23.846233122645174,-56.10864674819854,-5.125998160372536,-15.149440713971948,-0.21786127935321709,-12.987835957895218,329.04014364976564,-94.15879943607995,5.434902099945646,-20.793913132193534,-12.071667933068369,-5.841681265721451,24.601122653685376,12.457957732937716,-16.636390055411486,29.158752437563578
TRAPPC3,-35.37810294037753,-39.20049883746994,-19.575079791323077,-59.75002605589636,-16.156120252483532,-27.81048251859483,-7.247717674080817,-19.813204887938017,-31.0008506725334,-14.692419619875178,-75.61102538055285,-49.909357061438016,-40.830312102317805,-26.06876097865857,-2.6140288699681915,-8.348446098247361,-27.303854499823316,-20.687949436403233,-22.596651206030348,-21.048395102720118
TRAPPC6A,-64.73979676107248,-72.20448732441704,-56.29710309821693,-67.6191864452233,-56.538865475562574,-87.36872901876154,-58.50449469570614,-59.91101349636319,-63.88925578302861,-59.58589625460436,-87.92075173593493,-84.27872339844802,-78.52285496444753,-81.51584380617369,-51.16761253458779,-61.18502202176291,-62.34411396545179,-59.21133396407354,-21.931664983989755,-78.05561692248197
TRDMT1,100.1076575569962,291.11551620702676,-11.887996068322646,323.60393278903365,16.874261513558054,23.602719259945516,-75.75705956728731,-24.644575581187997,-39.89282982898697,-9.275630206533817,27.446955835291526,-7.22459866289376,-16.698734290737935,-344.52173809330014,-8.591208136613073,-10.926723953865498,15.050255396772465,-16.8958407624409,-22.480147740285442,28.309213351005432
TREH,-43.76376491987436,-62.77905198362798,-23.502073868691582,113.64395293517418,-62.34152405637224,-3.7503738942427742,-52.83788717050287,-27.98060004255347,29.836278359159884,-33.28625070643844,-66.40621712680598,86.18587501424223,36.82715124414965,-360.1696895602301,-19.35157317209986,-33.431538087420726,-30.02272177235959,-20.258899964007934,-35.41682520524228,-86.8534729440569
TREM2,-58.01974963971563,-67.99352231955963,-59.20499764090205,-165.4982772297316,-64.91388345804774,-0.6589098878706983,-99.20195370366211,-46.42143680116253,-5.803635107036999,-45.180749214301514,-117.36971408960903,23.53040201341388,19.11904119613662,-49.79808592260002,-43.39471868368425,-42.796084500586396,-52.903694494249685,-34.90641242278462,-50.860740184473535,-152.23420172626547
TREML2,-52.75763549307029,66.22148776219625,-62.12673765792957,-137.42841041575866,-58.35059466627689,71.88984972880137,-80.22812302021256,-73.61981495308116,1.3223343728969486,-60.96322029026122,-262.341000310252,-80.66658333132663,-81.61660506626593,-50.96318887009667,-64.47167210139185,-55.47858383106517,-72.75175026890905,-67.28849086664309,-57.12495596400295,-10.518824898943222
TRHDE,14.694192627630372,-64.68969681060923,-67.78249594299443,-2.6870225094637554,-2.610467357347279,-19.680317224076568,-35.13332334288415,-30.569703377698414,-16.559234443874367,-25.877773714731177,52.469080447086064,-22.47542925405876,17.415866657176387,88.04148036102342,-35.47566804011022,-31.318306571663264,-18.15553616792571,-34.3146372611959,-34.02549090136525,-147.1533035725559
TRIB2,-132.22688602668984,89.15042442201435,-2.661501611415682,91.55175221931339,-52.09037987950805,77.13089259704715,-69.58607139512476,-19.603552732889835,-2.607930328140995,-28.4381810396552,-96.01523069332056,60.63219080711904,-108.85094683506448,265.66146093200706,-23.00556094646692,-22.669787084862953,-152.55839354956578,-13.44035755370741,-24.57574490160057,-79.56334668482546
